"StartTime","Dur","Proto","SrcAddr","Sport","Dir","DstAddr","Dport","State","sTos","dTos","TotPkts","TotBytes","SrcBytes","Label"
"2011/08/15 16:45:15.525020",1377.539551,"udp","147.32.84.229","13363","<->","213.46.145.92","25126","CON",0,0,12,804,444,"flow=Background-UDP-Established"
"2011/08/15 16:46:18.385435",10.30112,"tcp","147.32.84.59","49684","->","147.32.192.127","443","FSPA_FSPA",0,0,26,10737,1981,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 16:58:49.236457",0,"tcp","203.106.50.35","80","->","147.32.85.96","48137","SA_",0,NA,1,60,60,"flow=Background-TCP-Established"
"2011/08/15 16:51:36.895842",0.359677,"udp","80.27.101.112","41893","<->","147.32.84.229","13363","CON",0,0,6,392,207,"flow=Background-UDP-Established"
"2011/08/15 16:50:58.694189",0.000438,"udp","69.143.62.24","22099","<->","147.32.84.229","13363","CON",0,0,2,134,74,"flow=Background-UDP-Established"
"2011/08/15 16:57:33.334290",5.430646,"tcp","147.32.84.68","54110","->","68.233.5.80","80","FSPA_FSPA",0,0,10,1402,1013,"flow=Background-TCP-Established"
"2011/08/15 17:08:41.723680",0.000373,"udp","147.32.85.87","53598","<->","147.32.80.9","53","CON",0,0,2,237,74,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:44:05.282964",931.505249,"udp","149.5.45.7","43005","<->","147.32.84.229","13363","CON",0,0,6,809,210,"flow=Background-UDP-Established"
"2011/08/15 16:47:58.348674",0.00043,"udp","147.32.84.59","56787","<->","147.32.80.9","53","CON",0,0,2,324,76,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:43:49.757064",0.000295,"udp","147.32.85.34","62815","<->","147.32.80.9","53","CON",0,0,2,326,86,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:07:58.198937",1.506268,"udp","147.32.84.229","13363","<->","94.255.232.225","29220","CON",0,0,4,667,546,"flow=Background-UDP-Established"
"2011/08/15 16:48:10.438293",9.00061,"tcp","64.31.60.146","50020","->","147.32.85.100","3126","S_",0,NA,3,186,186,"flow=Background-TCP-Attempt"
"2011/08/15 17:05:57.934331",0.398192,"udp","147.32.84.59","22975","<->","119.228.129.29","26383","CON",0,0,2,552,75,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 17:02:20.509987",0.000534,"udp","188.28.5.16","5663","<->","147.32.84.229","13363","CON",0,0,2,133,73,"flow=Background-UDP-Established"
"2011/08/15 17:09:19.421427",0.000455,"udp","124.24.210.176","60392","<->","147.32.84.229","13363","CON",0,0,2,545,485,"flow=Background-UDP-Established"
"2011/08/15 17:09:26.926820",37.296112,"udp","81.134.86.214","52528","<->","147.32.84.229","13363","CON",0,0,4,252,132,"flow=Background-UDP-Established"
"2011/08/15 17:03:51.479899",0.000351,"udp","147.32.85.34","51764","<->","147.32.80.9","53","CON",0,0,2,323,85,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:07:35.629071",15.065293,"tcp","66.194.55.249","52936","->","147.32.84.2","80","FSPA_FSPA",0,0,10,2273,754,"flow=Background-TCP-Established"
"2011/08/15 16:45:55.481865",10.438941,"tcp","147.32.86.187","54012","->","91.198.174.233","80","FSPA_FSRPA",0,0,11,1554,964,"flow=Background-TCP-Established"
"2011/08/15 17:03:36.618557",17.051975,"udp","195.68.203.235","50928","<->","147.32.84.229","13363","CON",0,0,6,784,536,"flow=Background-UDP-Established"
"2011/08/15 17:00:13.254229",8.672681,"tcp","147.32.84.59","8892","->","91.198.174.233","80","FSPA_FSRPA",0,0,11,1543,953,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 17:05:48.419208",0.000212,"udp","147.32.84.138","47294","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:10:52.637449",0,"tcp","77.44.187.160","49245","?>","147.32.84.229","13363","RA_",0,NA,1,60,60,"flow=Background"
"2011/08/15 16:46:28.476644",0.000659,"udp","90.180.186.144","11453","<->","147.32.84.229","13363","CON",0,0,2,231,169,"flow=Background-UDP-Established"
"2011/08/15 17:03:25.358992",0.000164,"udp","147.32.84.138","56498","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:51:37.303308",0.000289,"udp","147.32.84.170","52855","<->","147.32.80.9","53","CON",0,0,2,228,88,"flow=From-Normal-V46-Stribrek"
"2011/08/15 16:51:55.741390",0.156272,"tcp","147.32.84.164","57685","->","217.112.36.110","80","FSPA_FSPA",0,0,10,1816,961,"flow=From-Normal-V46-Grill"
"2011/08/15 16:54:20.282516",0.000241,"udp","147.32.85.25","58713","<->","147.32.80.9","53","CON",0,0,2,208,79,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:59:17.437802",0,"udp","147.32.84.168","59778","->","147.32.255.255","4444","INT",0,NA,1,117,117,"flow=Background-UDP-Attempt"
"2011/08/15 17:06:43.697448",0.311025,"tcp","147.32.86.20","4996","->","80.239.207.156","80","FSPA_FSPA",0,0,34,29100,798,"flow=Background-TCP-Established"
"2011/08/15 16:59:01.511544",0.000506,"udp","112.211.193.64","35674","<->","147.32.84.229","13363","CON",0,0,2,135,75,"flow=Background-UDP-Established"
"2011/08/15 16:57:02.251467",0.000681,"udp","62.212.43.109","33875","<->","147.32.84.229","13363","CON",0,0,2,977,73,"flow=Background-UDP-Established"
"2011/08/15 17:04:08.170691",0.000265,"udp","147.32.86.86","47449","<->","147.32.80.9","53","CON",0,0,2,292,77,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:45:27.991543",0.000183,"udp","147.32.85.25","41546","<->","147.32.80.9","53","CON",0,0,2,207,66,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:52:13.450393",2e-04,"udp","147.32.84.138","60960","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:43:28.109797",1728.023926,"udp","147.32.84.229","13363","<->","95.82.190.77","25280","CON",0,0,20,2378,1467,"flow=Background-UDP-Established"
"2011/08/15 17:00:27.129305",33.069263,"tcp","147.32.84.59","4636","->","147.32.80.13","80","FSPA_FSPA",0,0,10,1370,906,"flow=To-Background-CVUT-Proxy"
"2011/08/15 16:46:27.349321",0.000366,"udp","87.205.138.24","1337","<->","147.32.84.229","13363","CON",0,0,2,532,472,"flow=Background-UDP-Established"
"2011/08/15 17:04:18.997372",0.000237,"udp","147.32.84.138","36848","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:07:40.020644",0.000297,"udp","147.32.84.138","60358","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:46:49.516336",0.022047,"udp","147.32.84.25","49999","<->","147.32.80.9","53","CON",0,0,2,497,77,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:00:13.583253",0.000205,"udp","147.32.84.138","40431","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:01:13.862671",0.002379,"udp","147.32.84.59","59846","<->","147.32.80.9","53","CON",0,0,2,303,74,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:46:36.504526",0.397629,"tcp","147.32.85.26","54742","->","217.11.235.110","80","FSPA_FSPA",0,0,17,8962,923,"flow=Background-TCP-Established"
"2011/08/15 17:06:06.309339",0.000186,"udp","147.32.84.138","50644","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:53:48.557209",317.990692,"udp","83.222.163.240","16308","<->","147.32.84.229","13363","CON",0,0,4,318,198,"flow=Background-UDP-Established"
"2011/08/15 16:46:32.888673",0.007306,"tcp","147.32.85.26","54687","->","81.0.238.89","80","SRPA_FSPA",0,0,9,2071,784,"flow=Background-TCP-Established"
"2011/08/15 16:46:55.533514",0.000632,"udp","24.101.151.96","62026","<->","147.32.84.229","13363","CON",0,0,2,143,82,"flow=Background-UDP-Established"
"2011/08/15 16:57:34.175155",580.703552,"udp","147.32.84.229","13363","<->","149.5.45.5","43029","CON",0,0,8,731,481,"flow=Background-UDP-Established"
"2011/08/15 17:01:18.998716",0.081074,"udp","147.32.84.229","13363","<->","93.73.36.101","7440","CON",0,0,2,238,176,"flow=Background-UDP-Established"
"2011/08/15 16:56:27.418535",0.000466,"udp","50.72.82.26","19779","<->","147.32.84.229","13363","CON",0,0,2,133,73,"flow=Background-UDP-Established"
"2011/08/15 16:56:52.720866",714.705688,"udp","80.171.72.40","63582","<->","147.32.84.229","13363","CON",0,0,4,494,370,"flow=Background-UDP-Established"
"2011/08/15 17:03:38.539396",241.762817,"tcp","147.32.85.7","48319","->","2.21.92.124","80","FSPA_FSPA",0,0,31,7696,5657,"flow=Background-TCP-Established"
"2011/08/15 17:07:06.401970",0.000589,"udp","91.57.215.139","17941","<->","147.32.84.229","13363","CON",0,0,2,597,73,"flow=Background-UDP-Established"
"2011/08/15 16:45:34.965002",0.000192,"udp","147.32.84.138","36065","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:58:16.610787",0.000215,"udp","147.32.85.25","43423","<->","147.32.80.9","53","CON",0,0,2,208,79,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:49:09.358553",0.000314,"udp","147.32.84.138","42339","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:59:38.310443",0.000904,"udp","147.32.84.138","52725","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:08:47.769139",0.00014,"udp","147.32.84.138","42668","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:04:48.500029",11.782739,"tcp","147.32.85.7","59475","->","67.202.66.172","80","SRA_FSA",0,0,6,580,254,"flow=Background-TCP-Established"
"2011/08/15 16:54:08.617892",110.449646,"tcp","147.32.84.164","46702","->","194.79.52.199","80","SPA_SRPA",0,0,160,161140,15755,"flow=From-Normal-V46-Grill"
"2011/08/15 16:51:12.125549",913.976074,"udp","147.32.84.118","6881","<->","95.26.230.143","25084","CON",0,0,8,1880,572,"flow=Background-UDP-Established"
"2011/08/15 16:47:48.270309",0.682839,"udp","109.253.33.201","5834","<->","147.32.85.56","44076","CON",0,0,10,640,300,"flow=Background-UDP-Established"
"2011/08/15 17:01:00.994825",0.000305,"udp","147.32.84.164","48285","<->","147.32.80.9","53","CON",0,0,2,212,73,"flow=From-Normal-V46-Grill"
"2011/08/15 16:43:48.812110",0.000167,"udp","147.32.84.138","54003","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:44:53.234474",0.199537,"udp","147.32.85.26","60764","<->","201.9.240.188","63079","CON",0,0,2,134,74,"flow=Background-UDP-Established"
"2011/08/15 17:00:52.126605",1.096298,"tcp","147.32.85.76","1986","->","74.52.16.50","80","FSPA_FSPA",0,0,36,28800,1306,"flow=Background-TCP-Established"
"2011/08/15 16:55:02.720638",609.024292,"udp","187.0.85.144","42264","<->","147.32.84.229","13363","CON",0,0,4,270,150,"flow=Background-UDP-Established"
"2011/08/15 16:49:32.201812",0.00065,"udp","95.215.236.78","58518","<->","147.32.84.229","13363","CON",0,0,2,549,80,"flow=Background-UDP-Established"
"2011/08/15 16:55:53.659451",0.000666,"udp","93.215.157.118","10585","<->","147.32.84.229","13363","CON",0,0,2,134,74,"flow=Background-UDP-Established"
"2011/08/15 16:50:01.232449",836.484863,"udp","194.165.188.86","15097","<->","147.32.84.229","13363","CON",0,0,10,1079,371,"flow=Background-UDP-Established"
"2011/08/15 16:59:55.296342",0.000318,"udp","147.32.84.138","48335","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:11:57.188755",0.000493,"udp","71.3.199.236","11818","<->","147.32.84.229","13363","CON",0,0,2,137,77,"flow=Background-UDP-Established"
"2011/08/15 16:56:15.895981",0.01078,"tcp","147.32.86.183","52723","->","95.173.214.101","80","FSRPA_FSPA",0,0,12,4076,790,"flow=Background-TCP-Established"
"2011/08/15 17:10:47.337277",0.444159,"tcp","147.32.84.59","2514","->","195.113.232.75","80","FSPA_FSPA",0,0,24,13806,2232,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 16:45:17.734623",0.00011,"udp","147.32.85.25","39448","<->","147.32.80.9","53","CON",0,0,2,208,79,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:04:47.183611",0.000528,"udp","147.32.85.87","34677","<->","147.32.80.9","53","CON",0,0,2,260,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:48:33.543618",0.000241,"udp","147.32.84.138","55169","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:56:38.308758",0.000572,"udp","93.157.47.3","20455","<->","147.32.84.229","13363","CON",0,0,2,137,77,"flow=Background-UDP-Established"
"2011/08/15 17:09:23.666545",0.000208,"udp","147.32.84.59","59719","<->","147.32.80.9","53","CON",0,0,2,210,78,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:54:20.326578",0.000201,"udp","147.32.85.25","46438","<->","147.32.80.9","53","CON",0,0,2,207,66,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:01:34.750549",0.121524,"udp","147.32.84.229","13363","<->","208.88.186.8","34003","CON",0,0,2,229,166,"flow=Background-UDP-Established"
"2011/08/15 17:06:55.999752",0.000277,"udp","147.32.84.59","60217","<->","147.32.80.9","53","CON",0,0,2,225,76,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:01:08.845400",0.048905,"udp","147.32.86.111","52310","<->","147.32.80.9","53","CON",0,0,2,387,78,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:51:49.881991",0.000272,"udp","147.32.85.34","54046","<->","147.32.80.9","53","CON",0,0,2,326,85,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:47:59.715590",0.341731,"udp","147.32.84.229","13363","<->","60.234.68.106","5141","CON",0,0,2,136,76,"flow=Background-UDP-Established"
"2011/08/15 16:59:24.686087",0.000296,"udp","147.32.84.162","61734","<->","147.32.80.9","53","CON",0,0,2,230,78,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:12:22.695574",9.679999,"tcp","147.32.86.187","54136","->","74.125.232.193","443","FSRPA_SPA",0,0,14,3587,881,"flow=Background-google-analytics2"
"2011/08/15 16:48:06.799177",19.493877,"tcp","147.32.85.7","42642","->","80.239.149.32","80","FSA_FSA",0,0,7,478,272,"flow=Background-TCP-Established"
"2011/08/15 16:52:17.937237",0.001919,"udp","147.32.84.59","60678","<->","147.32.80.9","53","CON",0,0,2,272,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:48:27.564486",0.247897,"udp","147.32.84.59","51136","<->","147.32.80.9","53","CON",0,0,2,150,75,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:54:36.140416",29.326197,"udp","147.32.84.118","6881","<->","99.48.171.169","55698","CON",0,0,4,940,286,"flow=Background-UDP-Established"
"2011/08/15 17:02:40.294047",0.232076,"tcp","147.32.85.40","4310","->","195.96.224.7","80","FSPA_FSPA",0,0,30,23308,1211,"flow=Background-TCP-Established"
"2011/08/15 17:00:33.714630",0.000178,"udp","147.32.84.138","58881","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:12:57.095978",0.000248,"udp","147.32.84.138","45488","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:44:47.357384",0.000233,"udp","147.32.84.138","57527","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:46:47.706675",0.183191,"udp","147.32.84.229","13363","<->","118.103.227.46","26297","CON",0,0,2,955,75,"flow=Background-UDP-Established"
"2011/08/15 17:00:41.013715",0.000194,"udp","147.32.84.138","49118","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:53:40.828222",0.063725,"udp","147.32.84.59","65529","<->","147.32.80.9","53","CON",0,0,2,225,78,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:07:01.784392",0.008604,"udp","147.32.84.229","13363","<->","95.102.24.134","18635","CON",0,0,2,590,76,"flow=Background-UDP-Established"
"2011/08/15 16:57:06.925299",0.000276,"udp","147.32.84.138","36783","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:55:36.289366",0.000176,"udp","147.32.84.138","55031","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:44:53.611567",7.535594,"tcp","147.32.85.23","50557","->","77.75.76.72","80","FSPA_FSPA",0,0,23,8028,5611,"flow=Background-TCP-Established"
"2011/08/15 16:48:37.990828",0.00046,"udp","147.32.84.59","48012","<->","147.32.80.9","53","CON",0,0,2,326,132,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:59:40.052208",0.182334,"udp","147.32.84.229","13363","<->","75.33.71.29","10501","CON",0,0,2,613,122,"flow=Background-UDP-Established"
"2011/08/15 17:06:18.083438",0.00013,"icmp","147.32.87.249",NA,"<-","147.32.87.11","0x0002","ECR",NA,0,2,148,0,"flow=To-Background-MatLab-Server"
"2011/08/15 17:04:44.557149",5.779148,"tcp","147.32.84.165","1742","->","212.117.171.138","65500","FSPA_FSPA",0,0,128,101660,92804,"flow=From-Botnet-V46-TCP-Not-Encrypted-SMTP-Private-Proxy-1"
"2011/08/15 17:01:04.808924",136.148514,"tcp","147.32.84.59","52289","->","91.193.133.20","80","SPA_SRPA",0,0,23,7514,2921,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 17:10:53.605941",61.330673,"tcp","147.32.84.59","2602","->","2.21.92.124","80","FSPA_FSPA",0,0,13,4998,961,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 16:52:00.465599",0.53464,"tcp","147.32.84.118","2141","->","74.70.109.208","6881","SRPA_FSRPA",0,0,11,1081,572,"flow=Background-TCP-Established"
"2011/08/15 17:01:24.333961",5e-04,"udp","147.32.84.164","60123","<->","147.32.80.9","53","CON",0,0,2,199,77,"flow=From-Normal-V46-Grill"
"2011/08/15 17:00:55.983190",13.800209,"tcp","91.206.67.1","39003","->","147.32.84.229","13363","FSPA_FSPA",0,0,14,1076,586,"flow=Background-TCP-Established"
"2011/08/15 16:45:23.873867",12.808514,"tcp","66.194.55.249","39039","->","147.32.84.2","80","FSPA_FSPA",0,0,10,1915,756,"flow=Background-TCP-Established"
"2011/08/15 16:47:34.057261",0.018177,"tcp","147.32.84.170","40839","->","209.85.148.105","80","FSA_FSA",0,0,6,412,272,"flow=From-Normal-V46-Stribrek"
"2011/08/15 16:43:44.572716",0.000824,"tcp","147.32.86.155","51330","<?>","195.113.232.89","80","FA_FA",0,0,3,198,132,"flow=Background"
"2011/08/15 16:45:02.912305",0.000578,"udp","113.172.169.250","29636","<->","147.32.84.229","13363","CON",0,0,2,553,75,"flow=Background-UDP-Established"
"2011/08/15 16:58:01.585745",0.225302,"tcp","147.32.85.37","1752","->","147.32.87.5","25","_SPA",NA,0,536,32604,0,"flow=Background-TCP-Established"
"2011/08/15 16:50:10.436568",66.978821,"tcp","147.32.84.21","38404","->","80.250.15.9","80","FSA_SRA",0,0,8,542,272,"flow=Background-TCP-Established"
"2011/08/15 16:51:16.316403",0.060132,"udp","147.32.84.229","13363","<->","78.61.168.24","22093","CON",0,0,2,237,175,"flow=Background-UDP-Established"
"2011/08/15 16:59:22.444594",0.001877,"udp","87.244.224.86","39463","<->","147.32.84.229","13363","CON",0,0,2,565,505,"flow=Background-UDP-Established"
"2011/08/15 16:59:49.408408",24.161974,"tcp","58.11.85.113","34393","->","147.32.84.74","80","FSPA_FSPA",0,0,79,66607,4460,"flow=Background-TCP-Established"
"2011/08/15 16:46:39.867662",0.000186,"udp","147.32.84.138","46016","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:55:41.507917",0.000159,"udp","147.32.84.138","44072","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:55:50.601087",0.000234,"udp","147.32.84.138","54617","<->","147.32.80.9","53","CON",0,0,2,214,81,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:04:24.295277",61.082932,"tcp","147.32.85.7","40479","->","80.239.149.27","80","FSPA_FSRPA",0,0,15,4683,991,"flow=Background-TCP-Established"
"2011/08/15 16:46:27.959180",27.963827,"tcp","147.32.86.176","4786","->","94.124.104.200","80","SRPA_FSPA",0,0,18,10386,1071,"flow=Background-TCP-Established"
"2011/08/15 16:53:59.669090",0.00155,"udp","81.207.29.102","53041","<->","147.32.84.229","13363","CON",0,0,2,545,485,"flow=Background-UDP-Established"
"2011/08/15 16:43:28.723120",901.004883,"icmp","147.32.87.1","0x0105","->","147.32.87.48","0x9320","RED",0,NA,4,280,280,"flow=Background"
"2011/08/15 17:07:07.877684",0.000313,"udp","91.112.187.58","52005","<->","147.32.84.111","48922","CON",0,0,2,128,60,"flow=Background-UDP-Established"
"2011/08/15 16:44:14.860765",20.242308,"tcp","90.181.127.73","49702","->","147.32.84.36","443","FSPA_FSPA",0,0,24,7080,2056,"flow=Background-TCP-Established"
"2011/08/15 17:05:15.820401",0.982792,"tcp","147.32.84.118","3257","->","31.44.145.148","6881","S_RA",0,0,6,366,186,"flow=Background-TCP-Attempt"
"2011/08/15 17:10:07.625878",0.000433,"udp","147.32.84.59","51797","<->","147.32.80.9","53","CON",0,0,2,445,89,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:59:24.057179",0.185645,"tcp","147.32.85.7","46611","->","80.239.149.9","80","FSPA_FSPA",0,0,14,5502,1458,"flow=Background-TCP-Established"
"2011/08/15 17:10:06.220621",0.00067,"udp","108.80.154.107","3827","<->","147.32.84.229","13363","CON",0,0,2,316,64,"flow=Background-UDP-Established"
"2011/08/15 17:07:30.524533",0.00028,"udp","147.32.84.59","32770","<->","147.32.80.9","53","CON",0,0,2,330,85,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:43:45.593979",1731.854736,"udp","208.88.186.6","34043","<->","147.32.84.229","13363","CON",0,0,57,12091,7245,"flow=Background-UDP-Established"
"2011/08/15 16:44:58.012751",0.04997,"tcp","147.32.87.245","54979","<?>","74.125.43.109","993","FPA_FA",0,0,7,543,333,"flow=Background"
"2011/08/15 17:08:02.494566",0.000353,"udp","120.56.238.96","10255","->","147.32.84.118","1150","INT",0,NA,1,145,145,"flow=Background-UDP-Attempt"
"2011/08/15 17:04:27.970734",0.000322,"udp","147.32.84.59","50145","<->","147.32.80.9","53","CON",0,0,2,224,87,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:11:10.135030",30.257788,"tcp","147.32.87.252","52388","->","140.98.193.112","80","SPA_FSPA",0,0,8,1196,801,"flow=Background-TCP-Established"
"2011/08/15 16:44:16.305759",0.000579,"udp","87.228.12.245","6106","<->","147.32.84.229","13363","CON",0,0,2,570,74,"flow=Background-UDP-Established"
"2011/08/15 16:57:26.476757",0,"tcp","208.98.50.2","7171","->","147.32.84.104","1024","SA_",0,NA,1,60,60,"flow=Background-TCP-Established"
"2011/08/15 16:48:14.024966",0.000249,"udp","147.32.84.59","45362","<->","147.32.80.9","53","CON",0,0,2,234,86,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:11:25.028277",0.229609,"udp","81.90.22.9","65478","<->","147.32.84.229","13363","CON",0,0,2,248,173,"flow=Background-UDP-Established"
"2011/08/15 16:43:57.173650",0.002027,"udp","147.32.84.194","61963","<->","147.32.80.9","53","CON",0,0,2,251,67,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:08:21.082861",0.340144,"udp","147.32.84.229","13363","<->","114.32.59.179","57452","CON",0,0,2,144,83,"flow=Background-UDP-Established"
"2011/08/15 17:10:19.036501",5.065912,"tcp","147.32.84.59","59802","->","195.113.232.82","80","FSPA_FSPA",0,0,13,3363,1481,"flow=Background-Established-cmpgw-CVUT"
"2011/08/15 17:06:47.773157",8.954314,"tcp","147.32.84.118","3370","->","14.98.20.231","6881","S_",0,NA,3,186,186,"flow=Background-TCP-Attempt"
"2011/08/15 16:46:21.391565",0.000494,"udp","147.32.84.25","50554","<->","147.32.80.9","53","CON",0,0,2,285,74,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:58:58.713596",38.913502,"tcp","147.32.84.118","2877","->","74.125.232.215","443","FSPA_FSPA",0,0,15,4145,3284,"flow=Background-TCP-Established"
"2011/08/15 16:57:58.908848",0.066085,"udp","147.32.84.59","41672","<->","147.32.80.9","53","CON",0,0,2,228,76,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:08:15.906747",9.036103,"tcp","120.84.205.232","63383","->","147.32.85.100","3126","S_",0,NA,3,186,186,"flow=Background-TCP-Attempt"
"2011/08/15 16:50:43.029757",544.398804,"udp","147.32.84.229","13363","<->","129.78.92.207","10271","CON",0,0,4,684,143,"flow=Background-UDP-Established"
"2011/08/15 17:09:03.965404",0.00047,"udp","94.236.144.225","43674","<->","147.32.84.229","13363","CON",0,0,2,137,77,"flow=Background-UDP-Established"
"2011/08/15 16:57:42.793068",0.000515,"udp","79.54.98.161","19599","<->","147.32.84.229","13363","CON",0,0,2,133,73,"flow=Background-UDP-Established"
"2011/08/15 17:13:07.016044",4.99287,"udp","87.181.161.29","41949","<->","147.32.84.229","13363","CON",0,0,8,1547,692,"flow=Background-UDP-Established"
"2011/08/15 16:51:45.032773",0.000337,"udp","147.32.86.20","63480","<->","147.32.80.9","53","CON",0,0,2,261,84,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 16:55:08.176626",646.48175,"udp","147.32.84.229","13363","<->","70.60.94.202","23255","CON",0,0,4,678,146,"flow=Background-UDP-Established"
"2011/08/15 17:02:33.792785",0.000337,"udp","147.32.84.59","60014","<->","147.32.80.9","53","CON",0,0,2,234,83,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:10:47.382754",0.000329,"udp","147.32.84.59","59913","<->","147.32.80.9","53","CON",0,0,2,242,79,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:09:51.826316",0.000367,"udp","147.32.85.34","58153","<->","147.32.80.9","53","CON",0,0,2,323,85,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:09:06.725488",4.597355,"udp","14.96.134.205","47473","<->","147.32.84.229","13363","CON",0,0,4,1170,1050,"flow=Background-UDP-Established"
"2011/08/15 16:55:31.284143",0.000356,"udp","147.32.84.166","51365","<->","147.32.80.9","53","CON",0,0,2,216,83,"flow=To-Background-UDP-CVUT-DNS-Server"
"2011/08/15 17:04:23.081444",1.403391,"tcp","147.32.84.118","3219","->","173.31.170.222","6881","S_RA",0,0,6,366,186,"flow=Background-TCP-Attempt"
